,createdAt,reward,reward,reward,reward,reward,reward,reward,reward,reward,reward
ε-greedy,2024-10-28,967.3042203640716,992.1026388888888,1018.0252006172838,1053.5875595238094,1071.5862054358781,1070.3176275510202,1089.61676351096,1083.037414808516,1102.0744329491056,1070.6985185185183
ε-greedy,2024-10-29,997.2308870307382,1019.3137499999999,1046.9640895061727,1080.793115079365,1098.7945387692114,1099.556516439909,1122.3945412887379,1110.0736052847064,1130.1577662824388,1098.885423280423
ε-greedy,2024-10-30,1031.6475536974049,1054.56125,1081.1829783950616,1113.3639484126984,1135.1056498803225,1140.4498497732425,1168.3006467309147,1144.4372107268832,1160.6760996157723,1136.048201058201
ε-greedy,2024-10-31,1064.5528314751828,1086.9490277777777,1111.4218672839504,1144.0528373015873,1163.4789832136557,1175.307621882086,1201.1284245086924,1173.5805440602167,1188.5583218379945,1170.9754119425547
ε-greedy,2024-11-01,1095.3111648085162,1116.5034722222222,1140.6925022045853,1176.1861706349207,1193.9067609914334,1206.2020663265305,1237.9303689531368,1204.6360996157723,1218.6360996157723,1205.2531897203326
ε-greedy,2024-11-02,1123.250053697405,1147.3868055555556,1168.108891093474,1205.4514484126985,1223.4956498803224,1239.7242885487526,1267.565430681532,1233.424988504661,1250.886655171328,1233.3365230536658
ε-greedy,2024-11-03,1145.0444981418495,1170.4656944444446,1194.804168871252,1225.4914484126984,1248.7595387692113,1263.216232993197,1292.9807084593099,1261.85137739355,1277.1630440602169,1258.2518008314437
ε-greedy,2024-11-04,1170.300053697405,1195.0812500000002,1219.076391093474,1247.6136706349207,1275.357951467624,1294.4217885487526,1323.6353498992191,1294.1069329491054,1301.0419329491058,1282.0295786092215
ε-greedy,2024-11-05,1206.3056092529605,1232.136527777778,1251.3775022045852,1278.5414484126984,1308.8619197215921,1331.3040107709749,1365.5464610103302,1332.9502662824386,1334.0085996157725,1315.6695786092216
ε-greedy,2024-11-06,1242.1562265369112,1266.547638888889,1284.8386133156964,1313.8525595238095,1341.6730308327033,1363.9416650919625,1400.7620165658857,1373.867550233056,1373.1927662824392,1354.0862452758884
ε-greedy,2024-11-07,1274.6895598702445,1304.0754166666668,1317.0775022045852,1348.2692261904763,1379.4480308327034,1406.583728584026,1440.8575721214413,1412.6231057886114,1416.4549885046613,1394.419300831444
ε-greedy,2024-11-08,1321.756226536911,1349.537638888889,1365.4330577601409,1401.4708134920636,1429.291086388259,1460.0656730284704,1494.0772943436634,1462.266161344167,1472.0188773935502,1445.5220786092218
ε-greedy,2024-11-09,1353.2478932035776,1382.112638888889,1399.8663910934742,1435.6374801587303,1462.5799752771477,1494.748728584026,1530.9458360103301,1501.9313156651547,1507.9299885046612,1484.2940230536663
ε-greedy,2024-11-10,1392.4478932035777,1419.4848611111113,1434.783057760141,1472.9960912698414,1498.1294083837236,1529.2243521667924,1569.4297135613506,1542.275193216175,1548.825623425296,1517.682345049131
ε-greedy,2024-11-11,1435.5756709813554,1464.455416666667,1474.2308355379187,1516.8572023809525,1539.4849639392792,1566.6132410556813,1615.2619357835729,1585.1895142038293,1593.2186789808516,1559.0245672713534
ε-greedy,2024-11-12,1487.3867820924665,1508.5831944444446,1515.4097244268075,1565.6951884920636,1586.6587293713778,1613.5454632779035,1663.1019357835728,1633.1006253149403,1633.325623425296,1600.8456783824645
ε-greedy,2024-11-13,1535.3090043146888,1555.4149404761906,1561.2808355379186,1610.2590773809525,1632.7242849269335,1657.2818521667925,1707.7452691169062,1679.038403092718,1678.9311789808517,1643.8911942554803
ε-greedy,2024-11-14,1583.2434487591331,1597.5871626984128,1606.0352799823631,1654.6118551587304,1682.718729371378,1704.2096299445702,1755.000546894684,1720.4958634101783,1723.996258345931,1696.9811942554802
ε-greedy,2024-11-15,1633.8156709813554,1645.7649404761905,1659.2519466490298,1696.3532440476192,1732.7073404824891,1745.1971299445702,1799.2291183232555,1764.8778078546227,1767.6629250125977,1741.7526228269087
ε-greedy,2024-11-16,1663.4934487591331,1680.7471626984127,1686.6408355379187,1730.3518551587304,1764.5222710380447,1783.4971519904257,1838.6568961010332,1798.1322522990672,1798.6515361237089,1773.3612339380197
ε-greedy,2024-11-17,1697.5873993764171,1719.3682738095238,1724.4609942680775,1766.2362996031748,1794.5278265936001,1819.4860408793145,1871.4745548311919,1836.1957443625593,1833.2015361237088,1809.4056783824642
ε-greedy,2024-11-18,1741.028788265306,1767.9263293650793,1776.6668496472662,1812.507410714286,1841.4711599269335,1869.6599297682035,1921.319277053414,1880.0105062673213,1879.2163377110105,1856.1136148904006
ε-greedy,2024-11-19,1791.2843438208615,1820.4127182539683,1832.665262345679,1863.076299603175,1900.8588142479211,1918.1043742126478,1975.108165942303,1928.5636808704958,1931.5718932665661,1906.846948223734
ε-greedy,2024-11-20,1847.8732327097505,1874.411607142857,1889.8483179012344,1915.8251884920637,1957.3810364701433,1973.1210408793145,2030.0237214978586,1988.195903092718,1987.1130043776773,1965.6125037792895
ε-greedy,2024-11-21,1899.2521215986394,1931.7477182539683,1936.3033972663138,1970.5648710317462,2012.3265920256988,2023.7335408793144,2083.1363405454777,2041.4247919816069,2044.7093932665662,2021.5799640967498
ε-greedy,2024-11-22,1953.8073993764172,1982.0699404761906,1988.0950639329806,2022.384747574956,2060.2588142479212,2078.688620244394,2140.7041183232554,2102.580347537162,2097.1705043776774,2078.1019085411945
ε-greedy,2024-11-23,2005.206288265306,2031.753273809524,2035.0950639329806,2065.823636463845,2103.6588142479213,2121.7663980221714,2188.931896101033,2154.4214586482735,2145.5195916792645,2120.5069085411947
ε-greedy,2024-11-24,2035.7229549319727,2063.6563293650797,2069.3422861552026,2098.9347475749564,2140.616592025699,2155.6687789745524,2219.459673878811,2192.499236426051,2185.2084805681534,2157.7680196523056
ε-greedy,2024-11-25,2074.2396215986396,2103.801884920635,2104.302008377425,2144.8694697971787,2174.56520313681,2192.1173900856634,2255.0235627677,2227.6589586482733,2224.3897107268835,2197.8177418745277
ε-greedy,2024-11-26,2119.122954931973,2148.3949404761906,2148.2464528218693,2193.493160273369,2220.3590806878306,2238.8785011967743,2296.118007212144,2272.708641187956,2269.0874885046615,2242.908297430083
ε-greedy,2024-11-27,2161.707399376417,2192.694940476191,2184.862008377425,2228.3195491622578,2254.507691798942,2273.1593345301076,2331.2385627677,2310.1245362496843,2307.2427662824393,2279.7791307634166
ε-greedy,2024-11-28,2218.3840660430837,2249.8393849206354,2240.9300639329804,2289.6695491622577,2306.7599083522296,2333.9004456412185,2385.035727670698,2371.1919172020653,2363.386932949106,2345.7329006046866
ε-greedy,2024-11-29,2265.542399376417,2294.813273809524,2282.4883972663138,2337.2895378243893,2353.9276861300073,2385.0604456412184,2436.7434657659364,2430.171083868732,2409.960266282439,2392.799567271353
ε-greedy,2024-11-30,2300.2343438208613,2333.869940476191,2319.0980500440915,2377.456204491056,2393.3287972411185,2419.6204456412183,2472.210126763669,2468.272194979843,2449.06137739355,2429.4916307634167
